CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.985, 0.991, "10.6972+(-9.4976*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.991, 1.002, "5.05717+(-3.8063*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 1.002, 1.1, "1.24325"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -15, 0, "0.99242"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0, 0.1515, "0.842192"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.1515, 0.454, "0.689876+(1.00539*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.454, 0.6335, "0.983581+(0.35846*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.6335, 0.6905, "2.6333+(-2.24568*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.6905, 0.7475, "1.72529+(-0.930665*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.7475, 0.8045, "1.74847+(-0.961682*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.8045, 0.8615, "1.37078+(-0.492207*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.8615, 0.898, "3.69749+(-3.19298*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.898, 0.914, "-0.0306351+(0.958612*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.914, 0.93, "2.15291+(-1.43038*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.93, 0.946, "-0.907001+(1.85984*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.946, 0.962, "1.75259+(-0.951563*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.962, 0.973, "14.0344+(-13.7185*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.973, 0.979, "-0.969406+(1.70163*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.979, 0.985, "6.14802+(-5.56847*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.985, 0.991, "-8.55023+(9.35362*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.991, 1.002, "-2.99566+(3.74859*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 1.002, 1.1, "0.760434"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -15, 0, "1.63488"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0, 0.1515, "1.30653"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.1515, 0.454, "1.29546+(0.0730786*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.454, 0.6335, "1.68215+(-0.778665*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.6335, 0.6905, "4.24178+(-4.81912*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.6905, 0.7475, "-0.0225864+(1.35664*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.7475, 0.8045, "1.54981+(-0.746903*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.8045, 0.8615, "-1.03393+(2.46471*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.8615, 0.898, "-0.337331+(1.65612*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.898, 0.914, "6.72173+(-6.20475*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.914, 0.93, "0.20347+(0.926825*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.93, 0.946, "19.6692+(-20.0041*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.946, 0.962, "-16.3477+(18.0687*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.962, 0.973, "22.3395+(-22.1466*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.973, 0.979, "-45.2125+(47.2799*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.979, 0.985, "40.2177+(-39.9828*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.985, 0.991, "3.51193+(-2.71808*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.991, 1.002, "0.192152+(0.631848*x)"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 1.002, 1.1, "0.825264"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -15, 0, "1.71312"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0, 0.1515, "1.31072"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.1515, 0.454, "1.32596+(-0.100649*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.454, 0.6335, "1.59013+(-0.682507*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.6335, 0.6905, "4.63954+(-5.49609*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.6905, 0.7475, "-1.29543+(3.09908*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.7475, 0.8045, "2.09576+(-1.43763*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.8045, 0.8615, "-1.12237+(2.56253*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.8615, 0.898, "-0.960897+(2.3751*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.898, 0.914, "8.24336+(-7.87463*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.914, 0.93, "1.4068+(-0.394802*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.93, 0.946, "17.8294+(-18.0535*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.946, 0.962, "-16.2107+(17.9297*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.962, 0.973, "21.4874+(-21.2576*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.973, 0.979, "-35.5158+(37.3274*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.979, 0.985, "32.0276+(-31.6648*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.985, 0.991, "7.02446+(-6.28089*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.991, 1.002, "-2.83121+(3.6643*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 1.002, 1.1, "0.840413"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -15, 0, "1.70509"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0, 0.1515, "1.2832"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.1515, 0.454, "1.24924+(0.224132*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.454, 0.6335, "1.73263+(-0.8406*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.6335, 0.6905, "4.7925+(-5.67069*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.6905, 0.7475, "0.182209+(1.00604*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.7475, 0.8045, "-0.0533611+(1.32119*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.8045, 0.8615, "-0.0966495+(1.37499*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.8615, 0.898, "-2.4989+(4.16344*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.898, 0.914, "12.8287+(-12.9052*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.914, 0.93, "-0.422889+(1.5933*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.93, 0.946, "17.0255+(-17.1684*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.946, 0.962, "-14.371+(16.0203*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.962, 0.973, "23.1112+(-22.9425*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.973, 0.979, "-46.4769+(48.5766*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.979, 0.985, "41.9514+(-41.7485*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.985, 0.991, "1.57982+(-0.762135*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.991, 1.002, "1.96235+(-1.14815*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 1.002, 1.1, "0.811913"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -15, 0, "1.54474"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0, 0.1515, "1.08525"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.1515, 0.454, "0.977698+(0.709923*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.454, 0.6335, "1.53415+(-0.515733*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.6335, 0.6905, "4.37691+(-5.00313*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.6905, 0.7475, "0.081227+(1.21799*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.7475, 0.8045, "1.3233+(-0.443644*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.8045, 0.8615, "-1.25624+(2.76274*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.8615, 0.898, "-0.445387+(1.82153*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.898, 0.914, "6.90843+(-6.36757*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.914, 0.93, "0.171291+(1.00348*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.93, 0.946, "20.9245+(-21.3118*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.946, 0.962, "-17.5592+(19.3687*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.962, 0.973, "23.2507+(-23.0533*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.973, 0.979, "-47.0593+(49.2078*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.979, 0.985, "41.7581+(-41.5148*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.985, 0.991, "3.57726+(-2.75254*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.991, 1.002, "0.192942+(0.662512*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 1.002, 1.1, "0.856779"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -15, 0, "1.72502"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0, 0.1515, "1.5278"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.1515, 0.454, "1.61321+(-0.563766*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.454, 0.6335, "1.83015+(-1.0416*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.6335, 0.6905, "4.10664+(-4.63511*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.6905, 0.7475, "-0.1264+(1.49529*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.7475, 0.8045, "1.77632+(-1.05016*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.8045, 0.8615, "-0.81163+(2.16668*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.8615, 0.898, "-0.229275+(1.49071*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.898, 0.914, "6.53504+(-6.04194*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.914, 0.93, "0.23565+(0.850172*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.93, 0.946, "18.4139+(-18.6964*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.946, 0.962, "-15.1361+(16.7688*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.962, 0.973, "21.4283+(-21.2399*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.973, 0.979, "-43.3657+(45.352*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.979, 0.985, "38.6772+(-38.4507*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.985, 0.991, "3.4466+(-2.68361*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.991, 1.002, "0.191362+(0.601184*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 1.002, 1.1, "0.793749"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -15, 0, "1.95603"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0, 0.1515, "1.48047"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.1515, 0.454, "1.52309+(-0.281299*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.454, 0.6335, "1.93583+(-1.19043*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.6335, 0.6905, "4.3671+(-5.02826*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.6905, 0.7475, "0.0487707+(1.22565*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.7475, 0.8045, "1.54499+(-0.775977*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8045, 0.8615, "-1.14828+(2.57177*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8615, 0.898, "0.715382+(0.408502*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.898, 0.914, "6.33485+(-5.84925*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.914, 0.93, "-0.249486+(1.35461*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.93, 0.946, "18.9138+(-19.251*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.946, 0.962, "-16.3511+(18.0269*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.962, 0.973, "23.866+(-23.7789*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.973, 0.979, "-43.3971+(45.3507*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.979, 0.985, "36.4299+(-36.1887*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.985, 0.991, "2.61169+(-1.8554*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.991, 1.002, "-3.00274+(3.81002*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 1.002, 1.1, "0.814899"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -15, 0, "1.33297"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0, 0.1515, "1.143"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.1515, 0.454, "1.08146+(0.406229*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.454, 0.6335, "1.44366+(-0.391567*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.6335, 0.6905, "4.12397+(-4.62252*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.6905, 0.7475, "-0.0896692+(1.47978*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.7475, 0.8045, "1.55434+(-0.719571*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8045, 0.8615, "-0.92644+(2.36406*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8615, 0.898, "-1.32698+(2.829*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.898, 0.914, "7.08544+(-6.53896*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.914, 0.93, "0.629294+(0.524663*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.93, 0.946, "20.3794+(-20.712*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.946, 0.962, "-16.3444+(18.1081*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.962, 0.973, "20.9044+(-20.6121*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.973, 0.979, "-46.9192+(49.0935*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.979, 0.985, "43.7785+(-43.5497*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.985, 0.991, "4.35824+(-3.52907*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.991, 1.002, "3.19567+(-2.35595*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 1.002, 1.1, "0.835009"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, -15, 0, "1.80122"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0, 0.1515, "1.24266"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.1515, 0.454, "1.24845+(-0.0382555*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.454, 0.6335, "1.61549+(-0.846705*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.6335, 0.6905, "3.68148+(-4.10794*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.6905, 0.7475, "-0.291715+(1.64615*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.7475, 0.8045, "1.14795+(-0.279826*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8045, 0.8615, "-1.25879+(2.71177*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8615, 0.898, "-1.1337+(2.56657*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.898, 0.914, "6.47154+(-5.90251*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.914, 0.93, "0.13224+(1.03326*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.93, 0.946, "19.7754+(-20.0884*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.946, 0.962, "-16.5531+(18.3138*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.962, 0.973, "20.7062+(-20.4173*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.973, 0.979, "-47.008+(49.1759*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.979, 0.985, "43.1009+(-42.8658*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.985, 0.991, "4.03384+(-3.20385*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.991, 1.002, "2.95084+(-2.11101*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 1.002, 1.1, "0.835606"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -15, 0, "1.45809"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0, 0.1515, "1.37441"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.1515, 0.454, "1.34541+(0.191413*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.454, 0.6335, "1.753+(-0.706348*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.6335, 0.6905, "4.8373+(-5.57502*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.6905, 0.7475, "0.263463+(1.04893*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.7475, 0.8045, "1.97694+(-1.24335*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8045, 0.8615, "-0.794937+(2.20212*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8615, 0.898, "0.509112+(0.688422*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.898, 0.914, "6.98765+(-6.52599*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.914, 0.93, "0.279179+(0.813697*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.93, 0.946, "19.5564+(-19.9145*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.946, 0.962, "-16.1293+(17.8082*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.962, 0.973, "24.0755+(-23.9847*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.973, 0.979, "-43.3041+(45.2647*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.979, 0.985, "37.1532+(-36.9185*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.985, 0.991, "2.9572+(-2.20176*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.991, 1.002, "-2.73998+(3.54716*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 1.002, 1.1, "0.814272"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -15, 0, "1.47939"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0, 0.1515, "1.18424"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.1515, 0.454, "1.31046+(-0.833089*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.454, 0.6335, "1.12365+(-0.42163*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.6335, 0.6905, "1.21655+(-0.568266*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.6905, 0.7475, "0.741465+(0.119762*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.7475, 0.8045, "0.985426+(-0.206607*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.8045, 0.8615, "0.433859+(0.478995*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.8615, 0.898, "3.06534+(-2.57554*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.898, 0.914, "-1.42259+(2.42216*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.914, 0.93, "0.825924+(-0.0379256*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.93, 0.946, "6.22417+(-5.84249*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.946, 0.962, "-5.17454+(6.20688*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.962, 0.973, "7.56078+(-7.03149*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.973, 0.979, "0.85484+(-0.139468*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.979, 0.985, "-3.76734+(4.58186*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.985, 0.991, "1.10997+(-0.369724*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.991, 1.002, "0.515813+(0.229829*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 1.002, 1.1, "0.746102"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -15, 0, "0.488073"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0, 0.1515, "0.770535"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.1515, 0.454, "0.615066+(1.0262*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.454, 0.6335, "0.845168+(0.519363*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.6335, 0.6905, "0.730742+(0.699989*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.6905, 0.7475, "1.31595+(-0.147522*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.7475, 0.8045, "1.01544+(0.254498*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.8045, 0.8615, "1.69486+(-0.590024*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.8615, 0.898, "-1.54659+(3.17254*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.898, 0.914, "3.98163+(-2.98361*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.914, 0.93, "1.21191+(0.0467166*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.93, 0.946, "-5.43763+(7.19676*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.946, 0.962, "8.60326+(-7.64562*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.962, 0.973, "-7.08405+(8.66136*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.973, 0.979, "1.17629+(0.171796*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.979, 0.985, "6.86988+(-5.64392*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.985, 0.991, "0.862025+(0.455424*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.991, 1.002, "1.59391+(-0.283103*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 1.002, 1.1, "1.31024"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -15, 0, "0.980433"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0, 0.1515, "1.07956"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.1515, 0.454, "1.20784+(-0.846752*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.454, 0.6335, "0.621136+(0.445558*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.6335, 0.6905, "0.769571+(0.211249*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.6905, 0.7475, "0.384055+(0.769563*x)"
