CMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.9425, 0.9695, "-0.840322+(1.93306*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.9695, 0.9965, "5.98023+(-5.10206*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.9965, 1.1, "0.902175"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -1.1, -0.93375, "1.40671"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.93375, -0.78625, "-0.378123+(-1.89892*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.78625, -0.64, "1.16837+(0.0679999*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.64, -0.49, "1.4004+(0.430549*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.49, -0.34, "0.621874+(-1.15828*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.34, -0.19, "1.21719+(0.59265*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.19, -0.04, "0.779371+(-1.71166*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.04, 0.11, "0.901851+(1.35035*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.11, 0.254, "1.06555+(-0.137804*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.254, 0.392, "1.58182+(-2.17036*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.392, 0.53, "-0.161574+(2.27707*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.53, 0.668, "1.12571+(-0.151774*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.668, 0.806, "0.545397+(0.716962*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.806, 0.8885, "-0.782073+(2.36395*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.8885, 0.9155, "6.41536+(-5.73671*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9155, 0.9425, "8.58847+(-8.11039*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9425, 0.9695, "-0.870504+(1.92565*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9695, 0.9965, "5.72548+(-4.87784*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9965, 1.1, "0.871979"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -1.1, -0.93375, "1.45106"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.93375, -0.78625, "-0.973171+(-2.59299*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.78625, -0.64, "1.28544+(0.27965*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.64, -0.49, "1.47821+(0.580843*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.49, -0.34, "0.671481+(-1.06554*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.34, -0.19, "1.29419+(0.765955*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.19, -0.04, "0.811612+(-1.77392*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, -0.04, 0.11, "0.940731+(1.45407*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.11, 0.254, "1.12066+(-0.18162*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.254, 0.392, "1.72034+(-2.54259*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.392, 0.53, "-0.188744+(2.32753*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.53, 0.668, "1.15365+(-0.205285*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.668, 0.806, "0.573325+(0.663462*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.806, 0.8885, "0.909505+(0.246365*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.8885, 0.9155, "5.13134+(-4.50528*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9155, 0.9425, "6.90805+(-6.44598*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9425, 0.9695, "-2.76712+(3.81946*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9695, 0.9965, "2.17383+(-1.27693*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 100, 10000, 0.9965, 1.1, "0.903246"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -1.1, -0.93375, "1.1459"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -0.93375, -0.78625, "0.698083+(-0.479586*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -0.78625, -0.64, "0.689028+(-0.491103*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -0.64, -0.49, "0.877645+(-0.196388*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -0.49, -0.34, "0.852363+(-0.247984*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -0.34, -0.19, "0.872278+(-0.189411*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -0.19, -0.04, "0.865626+(-0.224419*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, -0.04, 0.11, "0.869002+(-0.140026*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.11, 0.254, "0.870761+(-0.15602*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.254, 0.392, "0.789133+(0.16535*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.392, 0.53, "1.00212+(-0.377994*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.53, 0.668, "0.897563+(-0.180708*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.668, 0.806, "0.91233+(-0.202815*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.806, 0.8885, "2.0181+(-1.57474*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.8885, 0.9155, "0.653958+(-0.0394065*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9155, 0.9425, "0.334733+(0.309283*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9425, 0.9695, "-1.28085+(2.02343*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9695, 0.9965, "-0.449172+(1.16559*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9965, 1.1, "0.712335"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -1.1, -0.93375, "0.717495"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -0.93375, -0.78625, "1.91125+(1.27845*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -0.78625, -0.64, "1.55232+(0.821947*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -0.64, -0.49, "1.26913+(0.379465*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -0.49, -0.34, "1.25784+(0.356419*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -0.34, -0.19, "1.26119+(0.36627*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -0.19, -0.04, "1.1544+(-0.195803*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, -0.04, 0.11, "1.19006+(0.695868*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.11, 0.254, "1.23801+(0.259979*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.254, 0.392, "1.37403+(-0.275528*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.392, 0.53, "1.01912+(0.629862*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.53, 0.668, "1.19335+(0.301119*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.668, 0.806, "1.16874+(0.337955*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.806, 0.8885, "-0.673836+(2.62404*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.8885, 0.9155, "1.59928+(0.0656641*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9155, 0.9425, "2.13121+(-0.515365*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9425, 0.9695, "4.8233+(-3.37169*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9695, 0.9965, "3.43745+(-1.94225*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.9965, 1.1, "1.502"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -1.1, -0.93375, "0.996368"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -0.93375, -0.78625, "0.996368+(0*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -0.78625, -0.64, "0.996368+(0*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -0.64, -0.49, "0.996368+(0*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -0.49, -0.34, "0.996368+(0*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -0.34, -0.19, "0.996368+(0*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -0.19, -0.04, "0.996368+(0*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -0.04, 0.11, "1.0045+(0.203376*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.11, 0.254, "1.05647+(-0.269042*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.254, 0.392, "1.1884+(-0.788444*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.392, 0.53, "0.692304+(0.4771*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.53, 0.668, "0.889248+(0.105507*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.668, 0.806, "0.745401+(0.320847*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.806, 0.8885, "-0.0973067+(1.36639*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.8885, 0.9155, "0.106281+(1.13725*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9155, 0.9425, "0.508169+(0.698271*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9425, 0.9695, "2.36043+(-1.267*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9695, 0.9965, "1.8664+(-0.75742*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9965, 1.1, "1.11163"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -1.1, -0.93375, "1.00366"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -0.93375, -0.78625, "1.00366+(0*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -0.78625, -0.64, "1.00366+(0*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -0.64, -0.49, "1.00366+(0*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -0.49, -0.34, "1.00366+(0*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -0.34, -0.19, "1.00366+(0*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -0.19, -0.04, "1.00366+(0*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -0.04, 0.11, "0.995464+(-0.204865*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.11, 0.254, "0.943118+(0.271011*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.254, 0.392, "0.810225+(0.794214*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.392, 0.53, "1.30995+(-0.480591*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.53, 0.668, "1.11156+(-0.106279*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.668, 0.806, "1.25646+(-0.323195*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.806, 0.8885, "2.10534+(-1.37639*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.8885, 0.9155, "1.90026+(-1.14558*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9155, 0.9425, "1.49543+(-0.703381*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9425, 0.9695, "-0.37039+(1.27627*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9695, 0.9965, "0.12726+(0.762963*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.9965, 1.1, "0.887553"
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.783998"
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, -1.01, 0.75, "1.12068+(x*(-0.164897+(x*(-1.53081+(x*(-1.03873+(x*(3.14955+(x*(1.71701+(x*-1.39865)))))))))))"
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.75, 1.1, "0.852776"
3, iterativefit, up_jes, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.806644"
3, iterativefit, up_jes, 2, 0.0, 0.8, 20, 30, -1.01, 0.75, "1.21296+(x*(-0.129524+(x*(-2.29461+(x*(-2.69057+(x*(2.78289+(x*(3.76045+(x*0.0827892)))))))))))"
3, iterativefit, up_jes, 2, 0.0, 0.8, 20, 30, 0.75, 1.1, "0.477643"
3, iterativefit, down_jes, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.774082"
3, iterativefit, down_jes, 2, 0.0, 0.8, 20, 30, -1.01, 0.75, "1.07934+(x*(0.191765+(x*(-1.82326+(x*(-4.54929+(x*(1.68247+(x*(6.13965+(x*1.66106)))))))))))"
3, iterativefit, down_jes, 2, 0.0, 0.8, 20, 30, 0.75, 1.1, "0.563282"
3, iterativefit, up_hf, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.789649"
3, iterativefit, up_hf, 2, 0.0, 0.8, 20, 30, -1.01, 0.75, "0.984279+(x*(-0.226842+(x*(-1.3234+(x*(-1.57312+(x*(1.60017+(x*(0.399575+(x*-1.82729)))))))))))"
3, iterativefit, up_hf, 2, 0.0, 0.8, 20, 30, 0.75, 1.1, "-0.318017"
3, iterativefit, down_hf, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.778694"
3, iterativefit, down_hf, 2, 0.0, 0.8, 20, 30, -1.01, 0.75, "1.2577+(x*(-0.0693912+(x*(-1.73311+(x*(-0.714165+(x*(4.54086+(x*(3.24439+(x*-0.784063)))))))))))"
3, iterativefit, down_hf, 2, 0.0, 0.8, 20, 30, 0.75, 1.1, "1.99661"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.782234"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 20, 30, -1.01, 0.75, "1.10625+(x*(-0.225191+(x*(-1.58962+(x*(-1.35758+(x*(2.69491+(x*(1.75319+(x*-1.21553)))))))))))"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 20, 30, 0.75, 1.1, "0.522854"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.788384"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 20, 30, -1.01, 0.75, "1.14152+(x*(-0.0310646+(x*(-1.50321+(x*(-1.23129+(x*(3.33392+(x*(2.30026+(x*-1.10349)))))))))))"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 20, 30, 0.75, 1.1, "1.15756"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.78079"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 20, 30, -1.01, 0.75, "1.12999+(x*(-0.121732+(x*(-1.47819+(x*(-1.20458+(x*(3.06467+(x*(2.11585+(x*-1.1028)))))))))))"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 20, 30, 0.75, 1.1, "0.97453"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 20, 30, -1.1, -1.01, "0.789886"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 20, 30, -1.01, 0.75, "1.11737+(x*(-0.136289+(x*(-1.61834+(x*(-1.39208+(x*(2.95667+(x*(1.93794+(x*-1.2138)))))))))))"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 20, 30, 0.75, 1.1, "0.696918"
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.873141"
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, -1.01, 0.75, "0.962859+(x*(0.184574+(x*(-0.672557+(x*(-3.88733+(x*(-0.910509+(x*(4.63442+(x*2.44551)))))))))))"
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.75, 1.1, "0.329937"
3, iterativefit, up_jes, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.892088"
3, iterativefit, up_jes, 2, 0.8, 1.6, 20, 30, -1.01, 0.75, "0.916049+(x*(-0.196139+(x*(-0.764063+(x*(-2.01702+(x*(0.374306+(x*(2.94381+(x*1.11509)))))))))))"
3, iterativefit, up_jes, 2, 0.8, 1.6, 20, 30, 0.75, 1.1, "0.503705"
3, iterativefit, down_jes, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.845361"
3, iterativefit, down_jes, 2, 0.8, 1.6, 20, 30, -1.01, 0.75, "0.927678+(x*(0.201326+(x*(-0.376086+(x*(-3.4239+(x*(-1.1256+(x*(3.18423+(x*1.40834)))))))))))"
3, iterativefit, down_jes, 2, 0.8, 1.6, 20, 30, 0.75, 1.1, "0.0728069"
3, iterativefit, up_hf, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.878565"
3, iterativefit, up_hf, 2, 0.8, 1.6, 20, 30, -1.01, 0.75, "0.831869+(x*(0.113887+(x*(-0.422451+(x*(-4.39754+(x*(-2.66314+(x*(3.20654+(x*2.07556)))))))))))"
3, iterativefit, up_hf, 2, 0.8, 1.6, 20, 30, 0.75, 1.1, "-0.887858"
3, iterativefit, down_hf, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.861724"
3, iterativefit, down_hf, 2, 0.8, 1.6, 20, 30, -1.01, 0.75, "1.08297+(x*(0.264489+(x*(-0.941148+(x*(-3.5169+(x*(0.765843+(x*(6.22021+(x*2.94206)))))))))))"
3, iterativefit, down_hf, 2, 0.8, 1.6, 20, 30, 0.75, 1.1, "1.51028"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.869471"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 20, 30, -1.01, 0.75, "0.944393+(x*(0.0733275+(x*(-0.703249+(x*(-3.7862+(x*(-1.16077+(x*(4.10174+(x*2.19917)))))))))))"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 20, 30, 0.75, 1.1, "0.0040029"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.876906"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 20, 30, -1.01, 0.75, "0.981921+(x*(0.297911+(x*(-0.645525+(x*(-3.99412+(x*(-0.64855+(x*(5.18737+(x*2.69999)))))))))))"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 20, 30, 0.75, 1.1, "0.663551"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.868469"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 20, 30, -1.01, 0.75, "0.968926+(x*(0.18417+(x*(-0.622259+(x*(-3.7467+(x*(-0.774236+(x*(4.70059+(x*2.4551)))))))))))"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 20, 30, 0.75, 1.1, "0.483851"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 20, 30, -1.1, -1.01, "0.877914"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 20, 30, -1.01, 0.75, "0.956671+(x*(0.184261+(x*(-0.725372+(x*(-4.02723+(x*(-1.04484+(x*(4.56286+(x*2.43134)))))))))))"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 20, 30, 0.75, 1.1, "0.172778"
3, iterativefit, central, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "0.992057"
3, iterativefit, central, 2, 1.6, 2.4, 20, 30, -1.01, 0.75, "1.00289+(x*(0.156469+(x*(-0.761549+(x*(-2.95886+(x*(-0.993306+(x*(3.06879+(x*2.01081)))))))))))"
3, iterativefit, central, 2, 1.6, 2.4, 20, 30, 0.75, 1.1, "0.21543"
3, iterativefit, up_jes, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "1.00786"
3, iterativefit, up_jes, 2, 1.6, 2.4, 20, 30, -1.01, 0.75, "1.0248+(x*(-0.155667+(x*(-0.882185+(x*(-1.0388+(x*(0.332536+(x*(1.24096+(x*0.57813)))))))))))"
3, iterativefit, up_jes, 2, 1.6, 2.4, 20, 30, 0.75, 1.1, "0.476175"
3, iterativefit, down_jes, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "0.972857"
3, iterativefit, down_jes, 2, 1.6, 2.4, 20, 30, -1.01, 0.75, "0.963362+(x*(0.198871+(x*(-1.10203+(x*(-3.77272+(x*(-0.460791+(x*(4.40147+(x*2.40503)))))))))))"
3, iterativefit, down_jes, 2, 1.6, 2.4, 20, 30, 0.75, 1.1, "0.227745"
3, iterativefit, up_hf, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "0.996846"
3, iterativefit, up_hf, 2, 1.6, 2.4, 20, 30, -1.01, 0.75, "0.939216+(x*(0.190837+(x*(-0.689163+(x*(-3.61375+(x*(-2.09786+(x*(2.5118+(x*1.93411)))))))))))"
3, iterativefit, up_hf, 2, 1.6, 2.4, 20, 30, 0.75, 1.1, "-0.553347"
3, iterativefit, down_hf, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "0.98311"
3, iterativefit, down_hf, 2, 1.6, 2.4, 20, 30, -1.01, 0.75, "1.06167+(x*(0.130155+(x*(-0.847805+(x*(-2.39083+(x*(0.0799685+(x*(3.73881+(x*2.16744)))))))))))"
3, iterativefit, down_hf, 2, 1.6, 2.4, 20, 30, 0.75, 1.1, "0.972062"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "0.989878"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 20, 30, -1.01, 0.75, "0.985645+(x*(0.065761+(x*(-0.775489+(x*(-2.90457+(x*(-1.22593+(x*(2.72162+(x*1.88908)))))))))))"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 20, 30, 0.75, 1.1, "-0.0324332"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "0.994306"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 20, 30, -1.01, 0.75, "1.02071+(x*(0.249091+(x*(-0.750469+(x*(-3.01626+(x*(-0.749891+(x*(3.42994+(x*2.13686)))))))))))"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 20, 30, 0.75, 1.1, "0.469889"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "0.988575"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 20, 30, -1.01, 0.75, "1.00715+(x*(0.16339+(x*(-0.705837+(x*(-2.88709+(x*(-0.94534+(x*(3.17037+(x*2.07977)))))))))))"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 20, 30, 0.75, 1.1, "0.33805"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 20, 30, -1.1, -1.01, "0.995635"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 20, 30, -1.01, 0.75, "0.998555+(x*(0.148969+(x*(-0.819917+(x*(-3.03049+(x*(-1.03892+(x*(2.96309+(x*1.93775)))))))))))"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 20, 30, 0.75, 1.1, "0.0899018"
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, -1.1, -1.01, "0.742547"
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, -1.01, 0.75, "0.850459+(x*(-0.136204+(x*(1.72979+(x*(6.25752+(x*(2.80751+(x*(-11.468+(x*-9.92673)))))))))))"
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.75, 1.1, "0.761359"
3, iterativefit, up_jes, 2, 0.0, 0.8, 30, 40, -1.1, -1.01, "0.741629"
3, iterativefit, up_jes, 2, 0.0, 0.8, 30, 40, -1.01, 0.75, "0.765826+(x*(-0.181511+(x*(2.64737+(x*(7.73868+(x*(2.87674+(x*(-12.3592+(x*-10.2854)))))))))))"
3, iterativefit, up_jes, 2, 0.0, 0.8, 30, 40, 0.75, 1.1, "1.53034"
3, iterativefit, down_jes, 2, 0.0, 0.8, 30, 40, -1.1, -1.01, "0.720981"
3, iterativefit, down_jes, 2, 0.0, 0.8, 30, 40, -1.01, 0.75, "0.795145+(x*(-0.426558+(x*(2.33763+(x*(9.05123+(x*(3.27434+(x*(-15.8768+(x*-12.8665)))))))))))"
3, iterativefit, down_jes, 2, 0.0, 0.8, 30, 40, 0.75, 1.1, "0.587058"
3, iterativefit, up_hf, 2, 0.0, 0.8, 30, 40, -1.1, -1.01, "0.741187"
3, iterativefit, up_hf, 2, 0.0, 0.8, 30, 40, -1.01, 0.75, "0.660448+(x*(-0.38321+(x*(1.9444+(x*(6.46768+(x*(1.06474+(x*(-14.9079+(x*-11.6837)))))))))))"
3, iterativefit, up_hf, 2, 0.0, 0.8, 30, 40, 0.75, 1.1, "-1.08494"
3, iterativefit, down_hf, 2, 0.0, 0.8, 30, 40, -1.1, -1.01, "0.729929"
3, iterativefit, down_hf, 2, 0.0, 0.8, 30, 40, -1.01, 0.75, "1.00729+(x*(0.0878991+(x*(1.53199+(x*(6.03541+(x*(4.33246+(x*(-8.28527+(x*-8.2423)))))))))))"
